vin,lat,lng,currentElectricity,averageEnergyConsumption,chargeStatus,bcuSOH
LS5A2DJX4KA001261,32.06187,118.91774,88,806092.8,1,96.200005
LS5A2DJX4KA002376,32.13644,118.89862,75,878182.44,3,99.200005
LS6A2E0E8KA002818,32.04314,118.75836,98,1042022.44,3,100
LS5A2DJX1KA002741,31.95309,118.85283,83,1068236.9,3,100
LS6A2E0EXKA001671,32.24597,118.75117,82,884736,3,100
LS6A2E0E1KA002689,32.13572,118.69841,89,917504,3,100
LS5A2DJX8KA002171,32.07765,118.94397,100,819200,3,97.6
LS6A2E0E6KA009363,0,0,47,989593.6,3,100
LS6A2E0E2KA002541,31.9625,118.84727,82,904396.8,3,100
LS6A2E0E6KA001179,31.96324,118.74491,85,851968,3,100
LS6A2E0E1KA002031,32.13104,118.97448,75,1146880,3,100
LS5A2DJX5KA001088,32.11782,118.82962,89,865075.2,3,100
LS6A2E0E0KA002828,32.04567,118.78512,77,1087897.6,3,100
LS6A2E0EXKA002772,32.13037,118.73119,95,806092.8,3,100
LS5A2DJX2KA005647,29.59555,106.46524,86,1074790.4,3,97.6
LS6A2E0E1KA000988,31.94661,118.80518,88,1101004.9,3,100
LS6A2E0EXKA000908,32.09916,118.75041,33,806092.8,3,100
LS6A2E0E6KA001117,32.04835,118.77704,53,838860.8,3,100
LS5A2DJX0KA002536,32.00896,118.78352,63,825753.6,3,89.1
LS5A2AJX5KA002062,29.51743,106.49097,54,943718.44,1,93.3
LS5A2DJX4KA002474,32.02352,118.73435,19,1127219.2,3,98.6
LS6A2E0E0KA002781,32.11071,118.84807,98,838860.8,3,100
LS6A2E0E7KA002857,31.98725,118.78321,20,858521.6,3,100
LS6A2E0EXKA007616,0,0,98,845414.44,3,100
LS6A2E0E3KA009756,30.37031,120.176,58,878182.44,3,100
LS5A2AJX4KA002103,29.53383,106.52258,85,917504,3,98.8
LS6A2E0E7KA002101,31.96252,118.87368,90,917504,1,100
LS6A2E0E9KA001581,31.95619,118.84799,80,806092.8,1,100
LS5A2DJX3KA002532,32.00402,118.7066,89,812646.44,3,100
LS6A2E0E6KA002705,31.97894,118.7116,49,1146880,3,100
LS6A2E0E3KA001964,32.10012,118.92322,20,871628.8,3,100
LS6A2E0E6KA009086,29.92853,121.55192,81,1212416,3,100
LS6A2E0E0KA001615,0,0,81,983040,3,100
LS5A2DJX3KA002109,32.12857,118.81356,81,819200,3,100
LS6A2E0E1KA001798,31.87706,118.80342,68,963379.2,3,100
LS6A2E0E1KA009433,30.23483,120.01919,34,930611.2,3,100
LS5A2DJX8KA002249,31.9684,118.78208,44,806092.8,1,99.9
LS6A2E0E6KA002445,31.99479,118.70222,85,897843.2,3,100
LS5A2DJX5KA004279,29.68716,106.61106,81,917504,3,100
LS5A2DJX7KA002470,32.13595,118.72815,90,838860.8,1,100
LS6A2E0E3KA001611,32.15262,118.73047,100,924057.6,3,100
LS6A2E0E2KA001440,31.81873,118.83631,51,891289.6,3,99.9
LS6A2E0E1KA001087,0,0,95,825753.6,3,100
LS6A2E0E5KA001643,31.84113,118.8422,63,884736,3,100
LS6A2E0E9KA002083,32.06285,118.77884,87,917504,3,100
LS5A2AJX9KA003408,35.06892,111.00595,9,937164.8,3,99.8
LS6A2E0EXKA001380,32.03714,118.79527,63,871628.8,3,100
LS5A2DJX6KA004419,29.64336,106.57029,62,838860.8,1,99.700005
LS5A2AJX7JA002126,30.20545,107.28141,64,819200,3,89.8
LS6A2E0E8KA001118,32.09236,118.72928,12,1101004.9,3,100
LS6A2E0E9KA002486,32.00171,118.80308,67,1042022.44,3,100
LS5A2DJX9KA003054,32.0674,118.78252,81,996147.2,3,100
LS5A2DJX3KA004586,29.65759,106.57288,62,910950.44,3,100
LS5A2DJX5KA002547,29.59476,106.54449,59,930611.2,3,100
LS6A2E0E6KA002557,32.12601,118.93337,78,884736,3,100
LS5A2DJX7KA002811,32.14219,118.87113,52,806092.8,1,95.200005
LS6A2E0EXKA002433,32.04859,118.7381,75,806092.8,3,100
LS5A2DJX5KA002564,31.91185,118.82801,74,976486.44,3,99.200005
LS6A2E0E0KA001517,32.11787,118.86213,100,963379.2,4,100
LS5A2DJX4KA002197,32.08036,118.94149,60,845414.44,1,91.200005
LS5A2DJXXKA002740,32.09421,118.76681,36,806092.8,3,100
LS6A2E0E5KA001979,0,0,59,806092.8,3,100
LS6A2E0E4KA001679,32.02257,118.73267,91,930611.2,3,100
LS6A2E0EXKA002139,32.07089,118.76843,80,937164.8,3,100
LS6A2E0E8KA002849,32.1314,118.86265,73,983040,3,100
LS6A2E0E0KA001937,32.12979,118.8404,92,851968,3,100
LS5A2DJXXKA002771,32.13716,118.72205,87,1120665.6,3,99.5
LS5A2DJX8KA004678,29.60983,106.28762,93,832307.2,3,100
LS6A2E0E2KA000952,32.04155,118.79929,95,806092.8,3,100
LS6A2E0E6KA009329,30.37011,120.17661,51,1002700.8,3,100
LS5A2DJXXKA002673,32.12394,118.87208,93,884736,1,99.9
LS6A2E0E5KA002369,32.00298,118.72942,90,819200,3,100
LS6A2E0E6KA001280,32.09257,118.77487,100,806092.8,3,100
LS5A2DJX6KA002752,31.93046,118.80285,56,838860.8,3,99.6
LS6A2E0E1KA009447,0,0,34,910950.44,3,100
LS5A2DJX0KA003038,32.10644,118.87452,76,950272,3,100
LS5A2DJXXKA005640,29.59721,106.315,100,1074790.4,3,99.3
LS6A2E0E2KA002846,32.09267,118.76407,81,963379.2,3,100
LS6A2E0E4KA003089,32.11598,118.82732,61,969932.8,1,100
LS6A2E0E1KA001011,31.91703,118.80509,32,1146880,3,100
LS5A2DJX0KA002262,29.56225,106.53871,83,1002700.8,3,100
LS5A2DJX9KA002132,32.01652,118.70695,51,812646.44,3,100
LS5A2AJX6KA003429,35.07349,111.02666,36,1166540.9,3,100
LS6A2E0E7KA002969,32.22889,118.75005,85,1002700.8,3,99.9
LS6A2E0E7KA001269,0,0,94,819200,3,100
LS5A2DJX8KA002882,32.03469,118.79724,71,845414.44,3,90.1
LS6A2E0E0KA001503,32.15248,118.72882,96,1015808,3,100
LS5A2DJX3KA002854,32.03223,118.76234,74,832307.2,3,99.5
LS6A2E0E8KA009672,30.37098,120.17599,48,937164.8,3,100
LS5A2DJX9JA000248,29.74891,106.63716,87,878182.44,1,94.4
LS6A2E0E7KA001093,0,0,78,832307.2,3,100
LS5A2AJX4KA003462,35.07762,111.03193,24,1146880,1,99.5
LS5A2AJX8KA003366,26.39717,111.31007,69,891289.6,3,91.8
LS6A2E0E5KA001058,32.15197,118.73273,76,1002700.8,3,100
LS6A2E0EXKA007566,0,0,99,956825.6,3,100
LS6A2E0E9KA002519,31.92708,118.85758,41,1022361.6,3,100
LS5A2DJX0KA004562,29.76155,106.6479,74,865075.2,3,100
LS5A2DJX0KA002116,32.02426,118.77587,44,806092.8,3,96.8
LS6A2E0E3KA002130,31.96997,118.85548,95,891289.6,3,100
LS6A2E0E2KA009960,30.37019,120.17679,47,1028915.2,3,100
LS6A2E0E0KA001033,0,0,93,858521.6,1,100
LS5A2DJX8KA003062,31.97959,118.76937,83,904396.8,3,97.5
LS6A2E0E8KA002995,0,0,64,838860.8,1,100
LS5A2DJX6KA001259,0,0,73,1042022.44,3,99.6
LS5A2DJX7KA001187,32.04359,118.78086,85,1074790.4,3,100
LS5A2DJX7KA002663,32.02455,118.77627,77,871628.8,3,100
LS6A2E0E8KA009171,38.42757,112.73117,79,989593.6,3,100
LS5A2AJX8KA003643,31.257,111.2444,21,1225523.2,1,100
LS5A2DJX5KA001205,31.96842,118.78191,81,996147.2,1,94.700005
LS6A2E0EXKA002738,31.95745,118.71,78,910950.44,3,100
LS5A2AJX6KA002880,40.09485,113.22185,44,884736,3,97.6
LS6A2E0E3KA002919,32.14763,118.95716,81,832307.2,3,100
LS6A2E0E4KA001701,0,0,60,1087897.6,3,100
LS5A2DJXXKA002186,0,0,94,858521.6,3,99.1
LS6A2E0E8KA002091,32.08589,118.77502,71,897843.2,3,100
LS5A2DJX2KA002277,32.04489,118.76333,83,806092.8,3,100
LS6A2E0E6KA002994,32.06437,118.65591,90,806092.8,3,100
LS6A2E0E1KA001509,32.04147,118.89444,100,897843.2,3,100
LS6A2E0E4KA008163,29.58765,106.55015,30,858521.6,3,100
LS6A2E0E6KA002686,32.16663,118.70429,88,943718.44,3,100
LS6A2E0E6KA001960,32.11303,118.92272,69,1035468.8,3,100
LS6A2E0E0KA002800,31.93613,118.82214,89,806092.8,3,100
LS5A2DJX7KA001187,32.06976,118.77894,86,1074790.4,3,100
LS5A2DJX6KA002489,31.95477,118.81127,22,989593.6,1,99
LS6A2E0E3KA000944,31.9548,118.81622,96,1114112,3,100
LS5A2DJX1KA002898,32.09226,118.782,39,819200,3,88.700005
LS5A2DJX2KA003106,31.94923,118.84594,99,825753.6,3,100
LS6A2E0E7KA003166,32.03854,118.8586,57,924057.6,3,100
LS6A2E0EXKA009124,29.93597,121.57074,63,1153433.6,3,100
LS5A2DJX4KA002104,31.74627,118.89131,79,996147.2,3,98.6
LS6A2E0E4KA001987,32.18079,118.71517,65,983040,3,100
LS5A2DJX7KA002923,32.01268,118.73809,50,845414.44,3,100
LS5A2DJX1KA001296,32.09839,118.74035,93,806092.8,3,98.1
LS6A2E0E1KA002370,32.13016,118.81514,91,832307.2,3,100
LS6A2E0E0KA002781,32.09894,118.81611,100,838860.8,3,100
LS5A2DJX8KA004387,29.59279,106.49468,84,969932.8,3,100
LS6A2E0E8KA009977,30.37015,120.17682,47,983040,3,100
LS5A2AJX1KA003502,37.88271,112.55153,49,1192755.2,3,99.200005
LS6A2E0EXKA001766,32.23266,118.74872,80,989593.6,3,100
LS5A2DJX8KA002929,32.00911,118.80465,58,930611.2,3,99.4
LS5A2DJX2KA002344,29.55948,106.44225,27,832307.2,1,99.6
LS6A2E0E9KA001225,32.04148,118.73408,77,1002700.8,3,100
LS6A2E0E7KA002518,31.97116,118.70375,83,930611.2,3,100
LS6A2E0E6KA001831,32.00971,118.77067,86,897843.2,3,100
LS6A2E0E8KA009834,30.37075,120.17595,46,1009254.44,3,100
LS5A2DJX7KA001111,32.13461,118.95066,45,806092.8,1,100
LS6A2E0E6KA008942,29.74364,121.49347,98,884736,1,100
LS6A2E0E7KA003149,32.06918,118.88884,75,1094451.2,3,100
LS6A2E0EXKA001363,31.93993,118.87513,98,956825.6,3,100
LS6A2E0EXKA002559,31.95316,118.80661,88,1002700.8,3,100
LS5A2DJX9KA002261,31.86451,118.68682,25,1336934.4,1,88.700005
LS6A2E0E1KA001977,31.95856,118.78162,72,976486.44,3,100
LS6A2E0E4KA002671,32.0974,118.7924,94,865075.2,3,100
LS6A2E0E5KA002503,32.21838,118.70896,72,1068236.9,3,100
LS6A2E0EXKA002139,32.06953,118.76883,79,937164.8,3,100
LS6A2E0E1KA002918,32.04348,118.76618,65,806092.8,3,100
LS5A2DJX2KA002487,31.94866,118.7492,96,969932.8,3,98.5
LS6A2E0E7KA002910,32.18797,118.70352,31,838860.8,3,100
LS6A2E0E2KA001308,32.12296,118.72734,27,1081344,3,100
LS5A2DJX9KA004785,29.72972,106.58666,65,838860.8,1,100
LS5A2AJX7KA003407,35.05537,110.97006,36,1015808,3,99.9
LS6A2E0E2KA002457,31.92217,118.64062,100,845414.44,3,100
LS6A2E0E7KA008125,29.50704,106.52693,97,910950.44,1,100
LS6A2E0E9KA002780,32.09599,118.75348,94,1114112,3,99.9
LS5A2AJX6KA003429,35.0904,111.04409,33,1166540.9,3,100
LS5A2AJX1KA003998,37.6418,121.00058,29,983040,3,99.8
LS6A2E0E9KA002990,32.06182,118.91798,82,1022361.6,3,100
LS6A2E0E0KA001274,31.95443,118.81096,31,937164.8,1,100
LS5A2DJXXKA002155,32.04881,118.77279,96,806092.8,3,100
LS5A2DJX2KA001016,32.05577,118.78766,87,969932.8,3,97.4
LS6A2E0E6KA003045,32.0668,118.7719,29,897843.2,3,100
LS6A2E0E7KA002793,32.02731,118.74856,90,845414.44,3,100
LS6A2E0E6KA001568,32.15344,118.72491,86,845414.44,1,100
LS6A2E0E6KA002011,31.95546,118.83888,46,825753.6,3,100
LS6A2E0E5KA002923,31.93119,118.74595,49,806092.8,1,100
LS6A2E0E4KA002833,32.06839,118.7745,94,937164.8,3,100
LS6A2E0E7KA010182,30.37098,120.17602,46,1022361.6,3,100
LS5A2DJX8KA003143,31.87036,118.80739,74,1061683.2,3,100
LS5A2DJX0KA001189,32.02419,118.75966,87,904396.8,3,95.6
LS5A2DJX0KA002908,32.10574,118.82131,81,858521.6,3,99.200005
LS6A2E0E1KA002014,31.90641,118.83178,83,878182.44,3,100
LS6A2E0E0KA009214,0,0,92,1002700.8,3,100
LS5A2DJX5KA001088,32.11828,118.82872,89,865075.2,3,100
LS5A2AJX1KA004634,27.79212,120.65709,61,1068236.9,3,100
LS6A2E0E1KA002806,0,0,54,1042022.44,3,100
LS6A2E0E7KA000929,31.96257,118.86571,92,897843.2,1,100
LS6A2E0E3KA002127,32.04636,118.78543,75,924057.6,3,100
LS5A2DJX7KA001013,32.01492,118.7879,87,878182.44,3,100
LS5A2DJX2KA002814,31.95015,118.82516,96,1218969.6,3,91.700005
LS6A2E0E4KA002377,32.04125,118.77919,76,930611.2,3,99.9
LS5A2DJXXKA006531,29.65955,106.51224,88,989593.6,3,100
LS6A2E0E5KA001982,32.04935,118.79598,90,806092.8,3,100
LS6A2E0E9KA002732,32.04101,118.82102,88,806092.8,3,100
LS6A2E0E9KA001080,32.02152,118.82595,92,1284505.6,3,100
LS6A2E0E0KA002733,32.14666,118.87346,83,983040,3,100
LS6A2E0E0KA003204,32.01449,118.79714,63,924057.6,3,100
LS5A2DJX7KA002582,32.08914,118.78755,74,1042022.44,3,89
LS5A2DJX5KA002502,32.05574,118.90982,69,884736,3,99.700005
LS6A2E0E8KA002155,32.09885,118.82014,59,924057.6,3,100
LS6A2E0EXKA001511,32.01165,118.75834,52,806092.8,3,100
LS6A2E0EXKA001914,32.1757,118.69823,67,845414.44,3,100
LS6A2E0E2KA002555,32.02469,118.82543,19,1107558.4,3,100
LS5A2DJX7KA001111,32.13459,118.9506,50,806092.8,1,100
LS6A2E0E2KA001048,32.00689,118.77674,71,996147.2,3,100
LS6A2E0E0KA002067,32.12951,118.72804,79,838860.8,3,100
LS5A2DJXXKA002530,32.07257,118.76973,45,838860.8,3,100
LS6A2E0E4KA000967,32.07745,118.73564,90,1081344,3,99.3
LS6A2E0E9KA002519,31.93994,118.85226,40,1022361.6,3,100
LS6A2E0E8KA001166,32.10214,118.75871,84,924057.6,3,100
LS6A2E0E5KA009578,30.32159,120.1483,46,897843.2,3,100
LS6A2E0E8KA002740,31.94931,118.79956,73,891289.6,3,100
LS6A2E0E1KA002059,32.12998,118.92394,54,1205862.4,3,100
LS6A2E0E0KA009004,29.88196,121.62386,85,1074790.4,3,100
LS5A2AJXXKA002879,37.8596,112.55934,85,1022361.6,3,100
LS5A2AJX9KA003408,35.07541,111.01526,10,937164.8,3,99.8
LS6A2E0E2KA001485,32.09647,118.81269,33,845414.44,1,100
LS6A2E0E0KA002831,0,0,88,1094451.2,3,100
LS5A2DJX4KA001065,32.03924,118.76354,87,806092.8,3,100
LS6A2E0E8KA001118,32.09119,118.72878,12,1101004.9,3,100
LS6A2E0E5KA002808,31.89803,118.69508,73,806092.8,3,100
LS6A2E0E5KA001156,31.88289,118.81742,81,1035468.8,3,100
LS6A2E0E4KA002864,32.0251,118.72626,74,838860.8,3,100
LS6A2E0E1KA002451,31.95737,118.72185,99,996147.2,3,100
LS5A2DJX3KA004491,29.62966,106.4846,76,996147.2,3,100
LS6A2E0E2KA001115,32.04425,118.77311,76,989593.6,3,100
LS6A2E0E4KA009068,27.22176,111.48038,88,937164.8,3,100
LS6A2E0E4KA002220,32.04431,118.77476,60,976486.44,3,100
LS6A2E0EXKA002853,32.14799,118.71062,23,996147.2,1,100
LS6A2E0E4KA002623,0,0,94,1146880,3,100
LS5A2DJX8KA002963,32.09432,118.91109,81,917504,3,96
LS5A2DJXXKA002477,31.89536,118.82539,89,1061683.2,3,89.6
LS6A2E0E5KA002789,31.89737,118.84274,98,937164.8,3,100
LS6A2E0E6KA009945,30.37014,120.17657,49,1009254.44,3,100
LS6A2E0E5KA002078,32.24327,118.76516,83,1087897.6,3,100
LS6A2E0E5KA009354,30.37002,120.17678,49,910950.44,3,100
LS6A2E0E3KA001527,32.08089,118.81907,64,825753.6,3,100
LS5A2DJX2KA002280,32.04772,118.80519,89,996147.2,3,90.6
LS6A2E0E5KA002405,32.15067,118.9431,67,1048576,3,99.9
LS6A2E0E3KA002130,31.94081,118.84042,99,891289.6,3,100
LS6A2E0E8KA008084,29.60236,106.50877,57,1048576,3,100
LS6A2E0E7KA002521,32.11596,118.8274,95,832307.2,1,100
LS5A2DJX2KA002859,32.13053,118.8723,91,950272,3,99.4
LS5A2DJXXKA002527,32.10155,118.75605,34,1068236.9,3,89.6
LS6A2E0E6KA010061,30.37092,120.17602,45,1022361.6,3,100
LS5A2DJX5KA001060,32.1054,118.93363,94,871628.8,3,95.6
LS5A2AJX1KA003435,35.06176,111.01937,96,1277952,3,98
LS6A2E0E4KA002511,32.08471,118.73942,26,1166540.9,3,100
LS5A2DJX3KA001185,31.98943,118.79368,73,1087897.6,3,100
LS6A2E0E2KA002927,32.06898,118.74032,95,806092.8,3,100
LS5A2DJX8KA002915,32.00718,118.72886,90,806092.8,3,100
LS6A2E0E9KA003086,32.15695,118.86003,93,904396.8,3,100
LS6A2E0E1KA002014,31.94777,118.7783,86,878182.44,3,100
LS6A2E0E8KA002351,31.98733,118.72533,96,806092.8,3,100
LS6A2E0E7KA001269,0,0,94,819200,3,100
LS6A2E0EXKA002075,32.04611,118.78865,74,858521.6,3,100
LS6A2E0E7KA007556,29.52643,106.57595,99,969932.8,3,100
LS6A2E0E4KA000967,32.07943,118.76931,92,1081344,3,99.3
LS5A2AJX1KA004147,35.07775,111.03178,36,1186201.6,1,99.200005
LS5A2DJX2KA002344,0,0,15,832307.2,3,99.6
LS6A2E0E1KA001106,31.86077,118.78948,35,1101004.9,3,100
LS6A2E0E6KA001831,32.01018,118.7564,87,897843.2,3,100
LS5A2DJX1KA001007,32.13562,118.8625,99,851968,3,96.6
LS6A2E0E5KA001450,0,0,57,950272,3,100
LS6A2E0E6KA001294,32.13439,118.95054,29,904396.8,1,100
LS5A2DJX6KA004419,29.63654,106.56543,59,838860.8,3,99.700005
LS6A2E0E0KA002103,32.1967,118.71922,96,806092.8,3,100
LS5A2AJX2KA003430,35.09012,111.0528,97,832307.2,3,100
LS6A2E0E9KA002424,32.09053,118.80543,82,983040,3,100
LS6A2E0E6KA001215,32.03956,118.77371,80,851968,3,100
LS5A2DJX4KA002345,32.15298,118.70396,85,806092.8,3,88.4
LS5A2AJX0KA003426,35.12265,110.91918,44,1015808,3,99.3
LS6A2E0E2KA003012,31.95479,118.81522,100,963379.2,3,100
LS6A2E0E6KA001537,31.99684,118.78762,87,1028915.2,3,100
LS6A2E0E5KA002758,32.03903,118.79015,99,950272,3,100
LS5A2AJX0KA003491,35.05631,110.97164,65,1146880,3,100
LS6A2E0E7KA003152,32.06406,118.73108,89,1002700.8,3,100
LS6A2E0E6KA009332,0,0,77,943718.44,3,100
LS6A2E0E4KA003223,32.36637,118.83362,99,878182.44,3,100
LS6A2E0E9KA011186,29.7496,106.63828,67,838860.8,3,100
LS6A2E0E0KA002098,32.04304,118.91304,74,969932.8,3,100
LS6A2E0E5KA002789,31.89231,118.85602,98,937164.8,3,100
LS6A2E0E4KA001083,31.91575,118.82768,38,996147.2,3,100
LS5A2DJX7KA002923,32.01266,118.73806,50,845414.44,3,100
LS5A2DJX6KA002153,32.02411,118.82419,30,917504,1,99.700005
LS5A2DJX1KA004389,29.5432,106.44258,60,851968,3,100
LS6A2E0E4KA001908,32.10057,118.80059,90,806092.8,3,100
LS6A2E0EXKA001167,31.98964,118.72919,54,956825.6,3,100
LS5A2DJX7KA001111,32.13461,118.95065,44,806092.8,1,100
LS6A2E0E6KA006317,29.54664,106.58355,79,950272,3,100
LS5A2DJX0KA004562,29.76912,106.65415,75,865075.2,3,100
LS5A2DJXXKA002950,32.11336,118.90031,82,1048576,3,97.8
LS6A2E0E8KA003077,32.05344,118.88882,85,930611.2,3,100
LS5A2DJX0KA002486,32.02861,118.70955,96,806092.8,1,100
LS5A2AJX4KA002828,36.11657,120.39711,82,1061683.2,3,98.1
LS6A2E0E1KA002014,31.94752,118.77842,86,878182.44,3,100
LS5A2DJX9KA003040,31.94572,118.69564,77,937164.8,3,99.6
LS5A2DJX2KA002568,31.93976,118.73712,73,950272,3,100
LS6A2E0E6KA001456,31.93586,118.74765,97,943718.44,3,99.9
LS6A2E0EXKA001461,32.06068,118.74354,68,838860.8,3,100
LS6A2E0E4KA002640,32.09931,118.79621,98,1245184,3,100
LS6A2E0E9KA002410,31.91545,118.89402,85,924057.6,3,100
LS6A2E0E9KA002536,0,0,89,1094451.2,3,100
LS5A2DJX9KA001112,31.96581,118.80003,24,812646.44,1,100
LS5A2AJX6KA003947,35.42908,116.54122,85,1087897.6,1,99.6
LS6A2E0E4KA002752,0,0,92,878182.44,3,100
LS6A2E0E2KA009277,30.28519,120.45746,67,1087897.6,3,100
LS6A2E0EXKA002996,32.11398,118.74168,33,943718.44,3,100
LS6A2E0E6KA001408,32.04364,118.78206,71,910950.44,3,100
LS6A2E0E1KA001171,32.05944,118.73422,81,930611.2,3,100
LS6A2E0E2KA001406,32.01859,118.71712,68,851968,3,100
LS5A2AJX0KA003460,35.06775,111.02208,72,838860.8,3,100
LS5A2AJX9KA002078,29.62412,106.54822,67,1015808,3,93.5
LS5A2DJX9KA004396,29.51519,106.5127,88,871628.8,3,93
LS6A2E0E1KA001798,0,0,76,963379.2,3,100
LS6A2E0E6KA001392,32.09284,118.78746,80,1048576,3,100
LS5A2DJX5KA002502,32.05336,118.90054,72,884736,3,99.700005
LS6A2E0E1KA001039,32.23654,118.75996,81,963379.2,3,100
LS5A2DJX9KA005564,29.57004,106.51593,97,819200,3,100
LS6A2E0E8KA010031,30.37018,120.17607,48,943718.44,3,100
LS5A2AJX1KA004634,27.76948,120.66379,63,1068236.9,3,100
LS6A2E0E0KA002831,0,0,91,1094451.2,3,100
LS5A2AJX7KA003679,30.61932,111.39546,68,1205862.4,3,100
LS6A2E0E3KA001088,31.96161,118.8347,89,950272,3,100
LS6A2E0E6KA009332,0,0,77,943718.44,3,100
LS6A2E0E0KA002828,32.05959,118.76471,80,1087897.6,3,100
LS6A2E0E8KA002785,31.92821,118.81654,34,1120665.6,3,100
LS5A2DJX3KA005592,29.59199,106.51449,93,851968,3,100
LS5A2DJX8KA002252,31.96905,118.7819,100,825753.6,3,89.200005
LS5A2DJX2KA002344,29.55949,106.44218,26,832307.2,1,99.6
LS6A2E0E7KA003149,32.07157,118.89015,75,1094451.2,3,100
LS6A2E0E8KA001927,32.06058,118.89028,66,845414.44,3,100
LS5A2DJX4KA002197,32.08036,118.94142,64,845414.44,1,91.200005
LS6A2E0E1KA009433,30.23481,120.02029,34,930611.2,3,100
LS6A2E0E2KA002748,31.95472,118.81686,79,910950.44,3,100
LS5A2AJX9KA003408,35.0358,111.03548,12,937164.8,3,99.8
LS5A2AJX8KA004033,27.24555,111.48594,94,1035468.8,3,100
LS6A2E0E9KA001175,31.91326,118.84211,77,989593.6,3,100
LS5A2DJX2KA004661,29.55923,106.44232,73,806092.8,1,100
LS6A2E0E1KA002823,32.01176,118.7404,62,917504,3,100
LS6A2E0EXKA003176,32.08271,118.81897,76,956825.6,3,100
LS6A2E0E3KA009031,29.86293,121.529,42,1114112,3,100
LS6A2E0E4KA009023,29.43298,119.95357,29,1035468.8,3,100
LS5A2DJX8KA001070,31.92821,118.89938,93,1166540.9,3,96.200005
LS5A2DJX8KA003059,0,0,37,806092.8,3,98.5
LS6A2E0E4KA001908,32.10009,118.82066,91,806092.8,3,100
LS6A2E0E1KA002742,32.05001,118.76116,90,969932.8,3,100
LS5A2DJX5KA002936,32.08993,118.7612,78,1087897.6,3,95.5
LS5A2DJX8KA002381,0,0,47,930611.2,3,100
LS6A2E0E6KA002641,32.0431,118.77194,69,891289.6,3,100
LS6A2E0E2KA001101,32.12964,118.72442,86,851968,3,100
LS6A2E0E0KA001534,32.09662,118.81262,43,950272,1,100
LS5A2DJX3KA004667,29.54679,106.4525,58,838860.8,3,99.200005
LS5A2DJX8KA002929,31.9994,118.84584,61,930611.2,3,99.4
LS6A2E0E2KA001471,32.02593,118.8937,32,976486.44,3,100
LS6A2E0E7KA001336,31.93,118.84974,79,1192755.2,1,100
LS5A2DJX3KA002353,32.06263,118.75124,91,1028915.2,3,100
LS6A2E0E0KA002991,32.0262,118.89304,89,956825.6,3,100
LS6A2E0E8KA008179,29.51215,106.51435,93,1009254.44,3,100
LS5A2DJX2KA002490,32.04213,118.72514,54,963379.2,3,98.6
LS5A2DJX4KA002524,31.97064,118.81894,51,1009254.44,3,99.8
LS6A2E0EXKA009057,30.1606,121.32693,27,1159987.2,3,100
LS6A2E0E7KA001935,32.06638,118.8232,31,1107558.4,3,100
LS6A2E0E0KA009164,0,0,36,1022361.6,3,100
LS6A2E0E3KA001186,0,0,13,832307.2,1,100
LS6A2E0E9KA002990,32.062,118.91845,76,1022361.6,1,100
LS5A2DJX2KA002859,32.12646,118.87098,92,950272,3,99.4
LS5A2DJX4KA002393,32.03392,118.7815,71,838860.8,3,99.5
LS6A2E0E3KA010020,30.37025,120.1766,50,989593.6,3,100
LS6A2E0E5KA001240,31.73838,118.8868,59,819200,3,99.9
LS6A2E0E5KA001786,31.97731,118.78841,68,838860.8,1,99.9
LS6A2E0E5KA001190,32.03764,118.78375,39,858521.6,3,100
LS5A2DJX7KA002257,31.99842,118.76096,87,845414.44,3,100
LS6A2E0E9KA010071,30.37,120.17687,47,1009254.44,3,100
LS6A2E0E9KA001452,32.04829,118.78581,66,825753.6,3,100
LS6A2E0E3KA002354,31.95811,118.81433,62,904396.8,3,100
LS5A2DJX1KA002464,31.88836,118.85976,75,924057.6,3,98.6
LS5A2AJX5KA004202,35.01848,110.99277,12,819200,3,98.9
LS5A2DJX9KA001028,0,0,41,1133772.9,3,98.9
LS6A2E0E7KA001546,32.03877,118.77328,68,825753.6,3,100
LS6A2E0E9KA001208,32.09659,118.81289,99,1218969.6,1,100
LS6A2E0E7KA001028,32.05657,118.9252,62,956825.6,3,100
LS5A2DJX8KA002123,32.03948,118.77344,64,983040,3,100
LS6A2E0E4KA001987,32.1808,118.71514,65,983040,3,100
LS5A2DJX8KA002932,32.11564,118.85524,87,1218969.6,3,99.4
LS6A2E0E9KA002746,31.73676,118.88944,97,1022361.6,3,99.9
LS6A2E0E8KA001121,32.04143,118.80616,77,851968,1,100
LS5A2DJX8KA002901,32.07454,118.80504,82,910950.44,3,99.6
LS5A2DJX4KA002264,31.96791,118.78267,94,1022361.6,3,93.3
LS5A2DJX6KA002895,32.11426,118.77243,87,806092.8,3,99.200005
LS5A2DJX0KA002133,31.9259,118.67366,69,851968,3,98.5
LS6A2E0E9KA007719,29.51683,106.47798,92,825753.6,3,100
LS6A2E0EXKA001380,32.03533,118.79728,63,871628.8,3,100
LS6A2E0E7KA003135,32.02062,118.78134,75,930611.2,3,100
LS5A2DJX7KA002159,32.11848,118.9306,84,871628.8,3,97.5
LS5A2DJX6KA002556,32.1191,118.86409,70,963379.2,3,99.6
LS6A2E0E0KA002781,32.10232,118.83356,99,838860.8,3,100
LS5A2DJX2KA003106,31.94481,118.84248,99,825753.6,3,100
LS6A2E0EXKA011083,29.7612,106.65768,64,891289.6,3,100
LS5A2DJX3KA001249,31.91125,118.6572,94,858521.6,3,99.6
